dni,ghi,period_end,period
0,0,2024-06-06T22:00:00+00:00,PT15M
0,0,2024-06-06T22:15:00+00:00,PT15M
0,0,2024-06-06T22:30:00+00:00,PT15M
0,0,2024-06-06T22:45:00+00:00,PT15M
0,0,2024-06-06T23:00:00+00:00,PT15M
0,0,2024-06-06T23:15:00+00:00,PT15M
0,0,2024-06-06T23:30:00+00:00,PT15M
0,0,2024-06-06T23:45:00+00:00,PT15M
0,0,2024-06-07T00:00:00+00:00,PT15M
0,0,2024-06-07T00:15:00+00:00,PT15M
0,0,2024-06-07T00:30:00+00:00,PT15M
0,0,2024-06-07T00:45:00+00:00,PT15M
0,0,2024-06-07T01:00:00+00:00,PT15M
0,0,2024-06-07T01:15:00+00:00,PT15M
0,0,2024-06-07T01:30:00+00:00,PT15M
0,0,2024-06-07T01:45:00+00:00,PT15M
0,0,2024-06-07T02:00:00+00:00,PT15M
0,0,2024-06-07T02:15:00+00:00,PT15M
0,0,2024-06-07T02:30:00+00:00,PT15M
0,0,2024-06-07T02:45:00+00:00,PT15M
0,0,2024-06-07T03:00:00+00:00,PT15M
0,0,2024-06-07T03:15:00+00:00,PT15M
0,0,2024-06-07T03:30:00+00:00,PT15M
0,1,2024-06-07T03:45:00+00:00,PT15M
39,15,2024-06-07T04:00:00+00:00,PT15M
182,41,2024-06-07T04:15:00+00:00,PT15M
307,73,2024-06-07T04:30:00+00:00,PT15M
393,110,2024-06-07T04:45:00+00:00,PT15M
465,151,2024-06-07T05:00:00+00:00,PT15M
525,194,2024-06-07T05:15:00+00:00,PT15M
575,239,2024-06-07T05:30:00+00:00,PT15M
616,284,2024-06-07T05:45:00+00:00,PT15M
650,330,2024-06-07T06:00:00+00:00,PT15M
679,376,2024-06-07T06:15:00+00:00,PT15M
704,422,2024-06-07T06:30:00+00:00,PT15M
727,468,2024-06-07T06:45:00+00:00,PT15M
749,513,2024-06-07T07:00:00+00:00,PT15M
768,557,2024-06-07T07:15:00+00:00,PT15M
785,600,2024-06-07T07:30:00+00:00,PT15M
799,641,2024-06-07T07:45:00+00:00,PT15M
810,680,2024-06-07T08:00:00+00:00,PT15M
820,717,2024-06-07T08:15:00+00:00,PT15M
828,751,2024-06-07T08:30:00+00:00,PT15M
838,784,2024-06-07T08:45:00+00:00,PT15M
847,814,2024-06-07T09:00:00+00:00,PT15M
856,842,2024-06-07T09:15:00+00:00,PT15M
863,866,2024-06-07T09:30:00+00:00,PT15M
869,888,2024-06-07T09:45:00+00:00,PT15M
873,906,2024-06-07T10:00:00+00:00,PT15M
876,921,2024-06-07T10:15:00+00:00,PT15M
879,934,2024-06-07T10:30:00+00:00,PT15M
881,942,2024-06-07T10:45:00+00:00,PT15M
883,948,2024-06-07T11:00:00+00:00,PT15M
883,950,2024-06-07T11:15:00+00:00,PT15M
883,948,2024-06-07T11:30:00+00:00,PT15M
879,943,2024-06-07T11:45:00+00:00,PT15M
872,933,2024-06-07T12:00:00+00:00,PT15M
864,921,2024-06-07T12:15:00+00:00,PT15M
856,905,2024-06-07T12:30:00+00:00,PT15M
848,886,2024-06-07T12:45:00+00:00,PT15M
841,864,2024-06-07T13:00:00+00:00,PT15M
833,840,2024-06-07T13:15:00+00:00,PT15M
823,812,2024-06-07T13:30:00+00:00,PT15M
812,782,2024-06-07T13:45:00+00:00,PT15M
799,749,2024-06-07T14:00:00+00:00,PT15M
783,713,2024-06-07T14:15:00+00:00,PT15M
766,675,2024-06-07T14:30:00+00:00,PT15M
752,636,2024-06-07T14:45:00+00:00,PT15M
740,596,2024-06-07T15:00:00+00:00,PT15M
726,554,2024-06-07T15:15:00+00:00,PT15M
710,511,2024-06-07T15:30:00+00:00,PT15M
561,439,2024-06-07T15:45:00+00:00,PT15M
663,420,2024-06-07T16:00:00+00:00,PT15M
603,369,2024-06-07T16:15:00+00:00,PT15M
195,257,2024-06-07T16:30:00+00:00,PT15M
128,212,2024-06-07T16:45:00+00:00,PT15M
230,197,2024-06-07T17:00:00+00:00,PT15M
345,178,2024-06-07T17:15:00+00:00,PT15M
366,146,2024-06-07T17:30:00+00:00,PT15M
311,107,2024-06-07T17:45:00+00:00,PT15M
221,71,2024-06-07T18:00:00+00:00,PT15M
58,37,2024-06-07T18:15:00+00:00,PT15M
0,14,2024-06-07T18:30:00+00:00,PT15M
0,1,2024-06-07T18:45:00+00:00,PT15M
0,0,2024-06-07T19:00:00+00:00,PT15M
0,0,2024-06-07T19:15:00+00:00,PT15M
0,0,2024-06-07T19:30:00+00:00,PT15M
0,0,2024-06-07T19:45:00+00:00,PT15M
0,0,2024-06-07T20:00:00+00:00,PT15M
0,0,2024-06-07T20:15:00+00:00,PT15M
0,0,2024-06-07T20:30:00+00:00,PT15M
0,0,2024-06-07T20:45:00+00:00,PT15M
0,0,2024-06-07T21:00:00+00:00,PT15M
0,0,2024-06-07T21:15:00+00:00,PT15M
0,0,2024-06-07T21:30:00+00:00,PT15M
0,0,2024-06-07T21:45:00+00:00,PT15M
0,0,2024-06-07T22:00:00+00:00,PT15M
0,0,2024-06-07T22:15:00+00:00,PT15M
0,0,2024-06-07T22:30:00+00:00,PT15M
0,0,2024-06-07T22:45:00+00:00,PT15M
0,0,2024-06-07T23:00:00+00:00,PT15M
0,0,2024-06-07T23:15:00+00:00,PT15M
0,0,2024-06-07T23:30:00+00:00,PT15M
0,0,2024-06-07T23:45:00+00:00,PT15M
0,0,2024-06-08T00:00:00+00:00,PT15M
0,0,2024-06-08T00:15:00+00:00,PT15M
0,0,2024-06-08T00:30:00+00:00,PT15M
0,0,2024-06-08T00:45:00+00:00,PT15M
0,0,2024-06-08T01:00:00+00:00,PT15M
0,0,2024-06-08T01:15:00+00:00,PT15M
0,0,2024-06-08T01:30:00+00:00,PT15M
0,0,2024-06-08T01:45:00+00:00,PT15M
0,0,2024-06-08T02:00:00+00:00,PT15M
0,0,2024-06-08T02:15:00+00:00,PT15M
0,0,2024-06-08T02:30:00+00:00,PT15M
0,0,2024-06-08T02:45:00+00:00,PT15M
0,0,2024-06-08T03:00:00+00:00,PT15M
0,0,2024-06-08T03:15:00+00:00,PT15M
0,0,2024-06-08T03:30:00+00:00,PT15M
0,1,2024-06-08T03:45:00+00:00,PT15M
15,13,2024-06-08T04:00:00+00:00,PT15M
56,34,2024-06-08T04:15:00+00:00,PT15M
102,60,2024-06-08T04:30:00+00:00,PT15M
173,93,2024-06-08T04:45:00+00:00,PT15M
326,137,2024-06-08T05:00:00+00:00,PT15M
452,185,2024-06-08T05:15:00+00:00,PT15M
502,228,2024-06-08T05:30:00+00:00,PT15M
545,273,2024-06-08T05:45:00+00:00,PT15M
581,319,2024-06-08T06:00:00+00:00,PT15M
613,364,2024-06-08T06:15:00+00:00,PT15M
641,410,2024-06-08T06:30:00+00:00,PT15M
666,455,2024-06-08T06:45:00+00:00,PT15M
687,500,2024-06-08T07:00:00+00:00,PT15M
706,543,2024-06-08T07:15:00+00:00,PT15M
723,586,2024-06-08T07:30:00+00:00,PT15M
738,627,2024-06-08T07:45:00+00:00,PT15M
751,666,2024-06-08T08:00:00+00:00,PT15M
763,703,2024-06-08T08:15:00+00:00,PT15M
773,738,2024-06-08T08:30:00+00:00,PT15M
780,770,2024-06-08T08:45:00+00:00,PT15M
786,800,2024-06-08T09:00:00+00:00,PT15M
790,826,2024-06-08T09:15:00+00:00,PT15M
793,850,2024-06-08T09:30:00+00:00,PT15M
795,870,2024-06-08T09:45:00+00:00,PT15M
797,888,2024-06-08T10:00:00+00:00,PT15M
797,902,2024-06-08T10:15:00+00:00,PT15M
797,913,2024-06-08T10:30:00+00:00,PT15M
796,921,2024-06-08T10:45:00+00:00,PT15M
796,926,2024-06-08T11:00:00+00:00,PT15M
794,927,2024-06-08T11:15:00+00:00,PT15M
792,925,2024-06-08T11:30:00+00:00,PT15M
776,916,2024-06-08T11:45:00+00:00,PT15M
747,900,2024-06-08T12:00:00+00:00,PT15M
716,881,2024-06-08T12:15:00+00:00,PT15M
685,858,2024-06-08T12:30:00+00:00,PT15M
664,835,2024-06-08T12:45:00+00:00,PT15M
652,813,2024-06-08T13:00:00+00:00,PT15M
639,788,2024-06-08T13:15:00+00:00,PT15M
624,760,2024-06-08T13:30:00+00:00,PT15M
605,728,2024-06-08T13:45:00+00:00,PT15M
583,693,2024-06-08T14:00:00+00:00,PT15M
558,656,2024-06-08T14:15:00+00:00,PT15M
531,616,2024-06-08T14:30:00+00:00,PT15M
497,573,2024-06-08T14:45:00+00:00,PT15M
457,527,2024-06-08T15:00:00+00:00,PT15M
414,480,2024-06-08T15:15:00+00:00,PT15M
369,431,2024-06-08T15:30:00+00:00,PT15M
324,382,2024-06-08T15:45:00+00:00,PT15M
100,293,2024-06-08T16:00:00+00:00,PT15M
0,230,2024-06-08T16:15:00+00:00,PT15M
1,201,2024-06-08T16:30:00+00:00,PT15M
4,163,2024-06-08T16:45:00+00:00,PT15M
0,98,2024-06-08T17:00:00+00:00,PT15M
0,93,2024-06-08T17:15:00+00:00,PT15M
0,71,2024-06-08T17:30:00+00:00,PT15M
0,45,2024-06-08T17:45:00+00:00,PT15M
0,35,2024-06-08T18:00:00+00:00,PT15M
0,19,2024-06-08T18:15:00+00:00,PT15M
0,6,2024-06-08T18:30:00+00:00,PT15M
0,1,2024-06-08T18:45:00+00:00,PT15M
0,0,2024-06-08T19:00:00+00:00,PT15M
0,0,2024-06-08T19:15:00+00:00,PT15M
0,0,2024-06-08T19:30:00+00:00,PT15M
0,0,2024-06-08T19:45:00+00:00,PT15M
0,0,2024-06-08T20:00:00+00:00,PT15M
0,0,2024-06-08T20:15:00+00:00,PT15M
0,0,2024-06-08T20:30:00+00:00,PT15M
0,0,2024-06-08T20:45:00+00:00,PT15M
0,0,2024-06-08T21:00:00+00:00,PT15M
0,0,2024-06-08T21:15:00+00:00,PT15M
0,0,2024-06-08T21:30:00+00:00,PT15M
0,0,2024-06-08T21:45:00+00:00,PT15M
0,0,2024-06-08T22:00:00+00:00,PT15M
0,0,2024-06-08T22:15:00+00:00,PT15M
0,0,2024-06-08T22:30:00+00:00,PT15M
0,0,2024-06-08T22:45:00+00:00,PT15M
0,0,2024-06-08T23:00:00+00:00,PT15M
0,0,2024-06-08T23:15:00+00:00,PT15M
0,0,2024-06-08T23:30:00+00:00,PT15M
0,0,2024-06-08T23:45:00+00:00,PT15M
0,0,2024-06-09T00:00:00+00:00,PT15M
0,0,2024-06-09T00:15:00+00:00,PT15M
0,0,2024-06-09T00:30:00+00:00,PT15M
0,0,2024-06-09T00:45:00+00:00,PT15M
0,0,2024-06-09T01:00:00+00:00,PT15M
0,0,2024-06-09T01:15:00+00:00,PT15M
0,0,2024-06-09T01:30:00+00:00,PT15M
0,0,2024-06-09T01:45:00+00:00,PT15M
0,0,2024-06-09T02:00:00+00:00,PT15M
0,0,2024-06-09T02:15:00+00:00,PT15M
0,0,2024-06-09T02:30:00+00:00,PT15M
0,0,2024-06-09T02:45:00+00:00,PT15M
0,0,2024-06-09T03:00:00+00:00,PT15M
0,0,2024-06-09T03:15:00+00:00,PT15M
0,0,2024-06-09T03:30:00+00:00,PT15M
0,0,2024-06-09T03:45:00+00:00,PT15M
0,7,2024-06-09T04:00:00+00:00,PT15M
0,18,2024-06-09T04:15:00+00:00,PT15M
0,29,2024-06-09T04:30:00+00:00,PT15M
0,42,2024-06-09T04:45:00+00:00,PT15M
0,46,2024-06-09T05:00:00+00:00,PT15M
0,74,2024-06-09T05:15:00+00:00,PT15M
0,34,2024-06-09T05:30:00+00:00,PT15M
0,36,2024-06-09T05:45:00+00:00,PT15M
0,42,2024-06-09T06:00:00+00:00,PT15M
0,50,2024-06-09T06:15:00+00:00,PT15M
0,67,2024-06-09T06:30:00+00:00,PT15M
0,76,2024-06-09T06:45:00+00:00,PT15M
0,78,2024-06-09T07:00:00+00:00,PT15M
0,78,2024-06-09T07:15:00+00:00,PT15M
0,87,2024-06-09T07:30:00+00:00,PT15M
0,97,2024-06-09T07:45:00+00:00,PT15M
0,93,2024-06-09T08:00:00+00:00,PT15M
0,173,2024-06-09T08:15:00+00:00,PT15M
13,412,2024-06-09T08:30:00+00:00,PT15M
480,681,2024-06-09T08:45:00+00:00,PT15M
500,712,2024-06-09T09:00:00+00:00,PT15M
472,724,2024-06-09T09:15:00+00:00,PT15M
382,707,2024-06-09T09:30:00+00:00,PT15M
432,742,2024-06-09T09:45:00+00:00,PT15M
432,757,2024-06-09T10:00:00+00:00,PT15M
396,754,2024-06-09T10:15:00+00:00,PT15M
388,760,2024-06-09T10:30:00+00:00,PT15M
432,785,2024-06-09T10:45:00+00:00,PT15M
216,696,2024-06-09T11:00:00+00:00,PT15M
401,779,2024-06-09T11:15:00+00:00,PT15M
441,795,2024-06-09T11:30:00+00:00,PT15M
363,760,2024-06-09T11:45:00+00:00,PT15M
112,640,2024-06-09T12:00:00+00:00,PT15M
72,613,2024-06-09T12:15:00+00:00,PT15M
113,550,2024-06-09T12:30:00+00:00,PT15M
0,319,2024-06-09T12:45:00+00:00,PT15M
360,703,2024-06-09T13:00:00+00:00,PT15M
393,697,2024-06-09T13:15:00+00:00,PT15M
424,687,2024-06-09T13:30:00+00:00,PT15M
436,667,2024-06-09T13:45:00+00:00,PT15M
415,633,2024-06-09T14:00:00+00:00,PT15M
393,597,2024-06-09T14:15:00+00:00,PT15M
369,559,2024-06-09T14:30:00+00:00,PT15M
159,402,2024-06-09T14:45:00+00:00,PT15M
236,454,2024-06-09T15:00:00+00:00,PT15M
67,304,2024-06-09T15:15:00+00:00,PT15M
0,229,2024-06-09T15:30:00+00:00,PT15M
0,246,2024-06-09T15:45:00+00:00,PT15M
30,238,2024-06-09T16:00:00+00:00,PT15M
150,273,2024-06-09T16:15:00+00:00,PT15M
131,237,2024-06-09T16:30:00+00:00,PT15M
99,196,2024-06-09T16:45:00+00:00,PT15M
22,145,2024-06-09T17:00:00+00:00,PT15M
5,96,2024-06-09T17:15:00+00:00,PT15M
0,74,2024-06-09T17:30:00+00:00,PT15M
0,49,2024-06-09T17:45:00+00:00,PT15M
0,36,2024-06-09T18:00:00+00:00,PT15M
0,20,2024-06-09T18:15:00+00:00,PT15M
0,9,2024-06-09T18:30:00+00:00,PT15M
0,1,2024-06-09T18:45:00+00:00,PT15M
0,0,2024-06-09T19:00:00+00:00,PT15M
0,0,2024-06-09T19:15:00+00:00,PT15M
0,0,2024-06-09T19:30:00+00:00,PT15M
0,0,2024-06-09T19:45:00+00:00,PT15M
0,0,2024-06-09T20:00:00+00:00,PT15M
0,0,2024-06-09T20:15:00+00:00,PT15M
0,0,2024-06-09T20:30:00+00:00,PT15M
0,0,2024-06-09T20:45:00+00:00,PT15M
0,0,2024-06-09T21:00:00+00:00,PT15M
0,0,2024-06-09T21:15:00+00:00,PT15M
0,0,2024-06-09T21:30:00+00:00,PT15M
0,0,2024-06-09T21:45:00+00:00,PT15M
0,0,2024-06-09T22:00:00+00:00,PT15M
0,0,2024-06-09T22:15:00+00:00,PT15M
0,0,2024-06-09T22:30:00+00:00,PT15M
0,0,2024-06-09T22:45:00+00:00,PT15M
0,0,2024-06-09T23:00:00+00:00,PT15M
0,0,2024-06-09T23:15:00+00:00,PT15M
0,0,2024-06-09T23:30:00+00:00,PT15M
0,0,2024-06-09T23:45:00+00:00,PT15M
0,0,2024-06-10T00:00:00+00:00,PT15M
0,0,2024-06-10T00:15:00+00:00,PT15M
0,0,2024-06-10T00:30:00+00:00,PT15M
0,0,2024-06-10T00:45:00+00:00,PT15M
0,0,2024-06-10T01:00:00+00:00,PT15M
0,0,2024-06-10T01:15:00+00:00,PT15M
0,0,2024-06-10T01:30:00+00:00,PT15M
0,0,2024-06-10T01:45:00+00:00,PT15M
0,0,2024-06-10T02:00:00+00:00,PT15M
0,0,2024-06-10T02:15:00+00:00,PT15M
0,0,2024-06-10T02:30:00+00:00,PT15M
0,0,2024-06-10T02:45:00+00:00,PT15M
0,0,2024-06-10T03:00:00+00:00,PT15M
0,0,2024-06-10T03:15:00+00:00,PT15M
0,0,2024-06-10T03:30:00+00:00,PT15M
0,1,2024-06-10T03:45:00+00:00,PT15M
0,11,2024-06-10T04:00:00+00:00,PT15M
0,29,2024-06-10T04:15:00+00:00,PT15M
114,60,2024-06-10T04:30:00+00:00,PT15M
202,93,2024-06-10T04:45:00+00:00,PT15M
320,135,2024-06-10T05:00:00+00:00,PT15M
364,175,2024-06-10T05:15:00+00:00,PT15M
376,213,2024-06-10T05:30:00+00:00,PT15M
380,249,2024-06-10T05:45:00+00:00,PT15M
167,247,2024-06-10T06:00:00+00:00,PT15M
197,283,2024-06-10T06:15:00+00:00,PT15M
24,255,2024-06-10T06:30:00+00:00,PT15M
0,211,2024-06-10T06:45:00+00:00,PT15M
59,332,2024-06-10T07:00:00+00:00,PT15M
1,301,2024-06-10T07:15:00+00:00,PT15M
0,218,2024-06-10T07:30:00+00:00,PT15M
0,246,2024-06-10T07:45:00+00:00,PT15M
17,322,2024-06-10T08:00:00+00:00,PT15M
1,412,2024-06-10T08:15:00+00:00,PT15M
310,578,2024-06-10T08:30:00+00:00,PT15M
674,733,2024-06-10T08:45:00+00:00,PT15M
441,677,2024-06-10T09:00:00+00:00,PT15M
93,551,2024-06-10T09:15:00+00:00,PT15M
0,466,2024-06-10T09:30:00+00:00,PT15M
0,440,2024-06-10T09:45:00+00:00,PT15M
0,519,2024-06-10T10:00:00+00:00,PT15M
0,443,2024-06-10T10:15:00+00:00,PT15M
0,341,2024-06-10T10:30:00+00:00,PT15M
0,348,2024-06-10T10:45:00+00:00,PT15M
0,487,2024-06-10T11:00:00+00:00,PT15M
25,554,2024-06-10T11:15:00+00:00,PT15M
0,435,2024-06-10T11:30:00+00:00,PT15M
0,406,2024-06-10T11:45:00+00:00,PT15M
39,535,2024-06-10T12:00:00+00:00,PT15M
299,699,2024-06-10T12:15:00+00:00,PT15M
226,654,2024-06-10T12:30:00+00:00,PT15M
309,678,2024-06-10T12:45:00+00:00,PT15M
487,734,2024-06-10T13:00:00+00:00,PT15M
87,543,2024-06-10T13:15:00+00:00,PT15M
3,453,2024-06-10T13:30:00+00:00,PT15M
0,283,2024-06-10T13:45:00+00:00,PT15M
60,443,2024-06-10T14:00:00+00:00,PT15M
384,585,2024-06-10T14:15:00+00:00,PT15M
490,592,2024-06-10T14:30:00+00:00,PT15M
345,516,2024-06-10T14:45:00+00:00,PT15M
78,379,2024-06-10T15:00:00+00:00,PT15M
149,379,2024-06-10T15:15:00+00:00,PT15M
373,430,2024-06-10T15:30:00+00:00,PT15M
96,322,2024-06-10T15:45:00+00:00,PT15M
0,228,2024-06-10T16:00:00+00:00,PT15M
0,190,2024-06-10T16:15:00+00:00,PT15M
108,231,2024-06-10T16:30:00+00:00,PT15M
471,270,2024-06-10T16:45:00+00:00,PT15M
487,234,2024-06-10T17:00:00+00:00,PT15M
415,189,2024-06-10T17:15:00+00:00,PT15M
336,145,2024-06-10T17:30:00+00:00,PT15M
238,104,2024-06-10T17:45:00+00:00,PT15M
2,57,2024-06-10T18:00:00+00:00,PT15M
12,36,2024-06-10T18:15:00+00:00,PT15M
0,16,2024-06-10T18:30:00+00:00,PT15M
0,2,2024-06-10T18:45:00+00:00,PT15M
0,0,2024-06-10T19:00:00+00:00,PT15M
0,0,2024-06-10T19:15:00+00:00,PT15M
0,0,2024-06-10T19:30:00+00:00,PT15M
0,0,2024-06-10T19:45:00+00:00,PT15M
0,0,2024-06-10T20:00:00+00:00,PT15M
0,0,2024-06-10T20:15:00+00:00,PT15M
0,0,2024-06-10T20:30:00+00:00,PT15M
0,0,2024-06-10T20:45:00+00:00,PT15M
0,0,2024-06-10T21:00:00+00:00,PT15M
0,0,2024-06-10T21:15:00+00:00,PT15M
0,0,2024-06-10T21:30:00+00:00,PT15M
0,0,2024-06-10T21:45:00+00:00,PT15M
0,0,2024-06-10T22:00:00+00:00,PT15M
0,0,2024-06-10T22:15:00+00:00,PT15M
0,0,2024-06-10T22:30:00+00:00,PT15M
0,0,2024-06-10T22:45:00+00:00,PT15M
0,0,2024-06-10T23:00:00+00:00,PT15M
0,0,2024-06-10T23:15:00+00:00,PT15M
0,0,2024-06-10T23:30:00+00:00,PT15M
0,0,2024-06-10T23:45:00+00:00,PT15M
0,0,2024-06-11T00:00:00+00:00,PT15M
0,0,2024-06-11T00:15:00+00:00,PT15M
0,0,2024-06-11T00:30:00+00:00,PT15M
0,0,2024-06-11T00:45:00+00:00,PT15M
0,0,2024-06-11T01:00:00+00:00,PT15M
0,0,2024-06-11T01:15:00+00:00,PT15M
0,0,2024-06-11T01:30:00+00:00,PT15M
0,0,2024-06-11T01:45:00+00:00,PT15M
0,0,2024-06-11T02:00:00+00:00,PT15M
0,0,2024-06-11T02:15:00+00:00,PT15M
0,0,2024-06-11T02:30:00+00:00,PT15M
0,0,2024-06-11T02:45:00+00:00,PT15M
0,0,2024-06-11T03:00:00+00:00,PT15M
0,0,2024-06-11T03:15:00+00:00,PT15M
0,0,2024-06-11T03:30:00+00:00,PT15M
0,1,2024-06-11T03:45:00+00:00,PT15M
0,11,2024-06-11T04:00:00+00:00,PT15M
0,25,2024-06-11T04:15:00+00:00,PT15M
68,56,2024-06-11T04:30:00+00:00,PT15M
152,89,2024-06-11T04:45:00+00:00,PT15M
279,131,2024-06-11T05:00:00+00:00,PT15M
320,169,2024-06-11T05:15:00+00:00,PT15M
24,138,2024-06-11T05:30:00+00:00,PT15M
0,100,2024-06-11T05:45:00+00:00,PT15M
0,95,2024-06-11T06:00:00+00:00,PT15M
0,172,2024-06-11T06:15:00+00:00,PT15M
89,235,2024-06-11T06:30:00+00:00,PT15M
50,272,2024-06-11T06:45:00+00:00,PT15M
487,455,2024-06-11T07:00:00+00:00,PT15M
411,471,2024-06-11T07:15:00+00:00,PT15M
555,543,2024-06-11T07:30:00+00:00,PT15M
212,470,2024-06-11T07:45:00+00:00,PT15M
167,481,2024-06-11T08:00:00+00:00,PT15M
715,688,2024-06-11T08:15:00+00:00,PT15M
485,642,2024-06-11T08:30:00+00:00,PT15M
4,441,2024-06-11T08:45:00+00:00,PT15M
0,403,2024-06-11T09:00:00+00:00,PT15M
0,408,2024-06-11T09:15:00+00:00,PT15M
50,539,2024-06-11T09:30:00+00:00,PT15M
65,550,2024-06-11T09:45:00+00:00,PT15M
25,536,2024-06-11T10:00:00+00:00,PT15M
80,586,2024-06-11T10:15:00+00:00,PT15M
40,570,2024-06-11T10:30:00+00:00,PT15M
101,611,2024-06-11T10:45:00+00:00,PT15M
298,716,2024-06-11T11:00:00+00:00,PT15M
437,779,2024-06-11T11:15:00+00:00,PT15M
448,782,2024-06-11T11:30:00+00:00,PT15M
348,736,2024-06-11T11:45:00+00:00,PT15M
410,758,2024-06-11T12:00:00+00:00,PT15M
750,882,2024-06-11T12:15:00+00:00,PT15M
837,900,2024-06-11T12:30:00+00:00,PT15M
831,882,2024-06-11T12:45:00+00:00,PT15M
827,862,2024-06-11T13:00:00+00:00,PT15M
823,839,2024-06-11T13:15:00+00:00,PT15M
818,813,2024-06-11T13:30:00+00:00,PT15M
812,784,2024-06-11T13:45:00+00:00,PT15M
804,752,2024-06-11T14:00:00+00:00,PT15M
796,718,2024-06-11T14:15:00+00:00,PT15M
786,682,2024-06-11T14:30:00+00:00,PT15M
772,643,2024-06-11T14:45:00+00:00,PT15M
736,598,2024-06-11T15:00:00+00:00,PT15M
450,489,2024-06-11T15:15:00+00:00,PT15M
702,513,2024-06-11T15:30:00+00:00,PT15M
686,470,2024-06-11T15:45:00+00:00,PT15M
106,272,2024-06-11T16:00:00+00:00,PT15M
0,210,2024-06-11T16:15:00+00:00,PT15M
0,145,2024-06-11T16:30:00+00:00,PT15M
0,148,2024-06-11T16:45:00+00:00,PT15M
265,207,2024-06-11T17:00:00+00:00,PT15M
188,160,2024-06-11T17:15:00+00:00,PT15M
0,91,2024-06-11T17:30:00+00:00,PT15M
36,84,2024-06-11T17:45:00+00:00,PT15M
42,62,2024-06-11T18:00:00+00:00,PT15M
0,35,2024-06-11T18:15:00+00:00,PT15M
0,14,2024-06-11T18:30:00+00:00,PT15M
0,1,2024-06-11T18:45:00+00:00,PT15M
0,0,2024-06-11T19:00:00+00:00,PT15M
0,0,2024-06-11T19:15:00+00:00,PT15M
0,0,2024-06-11T19:30:00+00:00,PT15M
0,0,2024-06-11T19:45:00+00:00,PT15M
0,0,2024-06-11T20:00:00+00:00,PT15M
0,0,2024-06-11T20:15:00+00:00,PT15M
0,0,2024-06-11T20:30:00+00:00,PT15M
0,0,2024-06-11T20:45:00+00:00,PT15M
0,0,2024-06-11T21:00:00+00:00,PT15M
0,0,2024-06-11T21:15:00+00:00,PT15M
0,0,2024-06-11T21:30:00+00:00,PT15M
0,0,2024-06-11T21:45:00+00:00,PT15M
0,0,2024-06-11T22:00:00+00:00,PT15M
0,0,2024-06-11T22:15:00+00:00,PT15M
0,0,2024-06-11T22:30:00+00:00,PT15M
0,0,2024-06-11T22:45:00+00:00,PT15M
0,0,2024-06-11T23:00:00+00:00,PT15M
0,0,2024-06-11T23:15:00+00:00,PT15M
0,0,2024-06-11T23:30:00+00:00,PT15M
0,0,2024-06-11T23:45:00+00:00,PT15M
0,0,2024-06-12T00:00:00+00:00,PT15M
0,0,2024-06-12T00:15:00+00:00,PT15M
0,0,2024-06-12T00:30:00+00:00,PT15M
0,0,2024-06-12T00:45:00+00:00,PT15M
0,0,2024-06-12T01:00:00+00:00,PT15M
0,0,2024-06-12T01:15:00+00:00,PT15M
0,0,2024-06-12T01:30:00+00:00,PT15M
0,0,2024-06-12T01:45:00+00:00,PT15M
0,0,2024-06-12T02:00:00+00:00,PT15M
0,0,2024-06-12T02:15:00+00:00,PT15M
0,0,2024-06-12T02:30:00+00:00,PT15M
0,0,2024-06-12T02:45:00+00:00,PT15M
0,0,2024-06-12T03:00:00+00:00,PT15M
0,0,2024-06-12T03:15:00+00:00,PT15M
0,0,2024-06-12T03:30:00+00:00,PT15M
0,0,2024-06-12T03:45:00+00:00,PT15M
0,8,2024-06-12T04:00:00+00:00,PT15M
20,28,2024-06-12T04:15:00+00:00,PT15M
108,58,2024-06-12T04:30:00+00:00,PT15M
182,90,2024-06-12T04:45:00+00:00,PT15M
255,127,2024-06-12T05:00:00+00:00,PT15M
323,168,2024-06-12T05:15:00+00:00,PT15M
384,212,2024-06-12T05:30:00+00:00,PT15M
440,257,2024-06-12T05:45:00+00:00,PT15M
493,304,2024-06-12T06:00:00+00:00,PT15M
540,352,2024-06-12T06:15:00+00:00,PT15M
582,399,2024-06-12T06:30:00+00:00,PT15M
619,446,2024-06-12T06:45:00+00:00,PT15M
651,492,2024-06-12T07:00:00+00:00,PT15M
679,537,2024-06-12T07:15:00+00:00,PT15M
705,580,2024-06-12T07:30:00+00:00,PT15M
727,622,2024-06-12T07:45:00+00:00,PT15M
747,662,2024-06-12T08:00:00+00:00,PT15M
764,700,2024-06-12T08:15:00+00:00,PT15M
779,736,2024-06-12T08:30:00+00:00,PT15M
798,770,2024-06-12T08:45:00+00:00,PT15M
819,803,2024-06-12T09:00:00+00:00,PT15M
838,833,2024-06-12T09:15:00+00:00,PT15M
856,860,2024-06-12T09:30:00+00:00,PT15M
867,883,2024-06-12T09:45:00+00:00,PT15M
873,902,2024-06-12T10:00:00+00:00,PT15M
879,918,2024-06-12T10:15:00+00:00,PT15M
883,931,2024-06-12T10:30:00+00:00,PT15M
886,940,2024-06-12T10:45:00+00:00,PT15M
888,946,2024-06-12T11:00:00+00:00,PT15M
888,948,2024-06-12T11:15:00+00:00,PT15M
889,948,2024-06-12T11:30:00+00:00,PT15M
888,944,2024-06-12T11:45:00+00:00,PT15M
887,936,2024-06-12T12:00:00+00:00,PT15M
